place_id,poi_type,name,primary_type,latitude,longitude,areas_found_in,n_areas
ChIJo3UrXQAZ6zkRboDy-BUBZMk,hospital,Medical,medical_center,27.7242325,85.3125809,Durbar Marg,1
ChIJ490oFAAZ6zkR2Y2nbqep-aw,hospital,Dharmapath,medical_center,27.7026713,85.3090192,Durbar Marg|New Road,2
ChIJZUjLOesZ6zkR_0k9qeVVs7U,hospital,Shubha-ikshya polyclinic,medical_center,27.714944300000003,85.3037982,Durbar Marg|New Road,2
ChIJnfpQmPoY6zkRNb2hVJTs1V4,hospital,Good-Will and Health Care Pvt Polyclinic. LTD.,medical_center,27.714956,85.303794,Durbar Marg|New Road,2
ChIJWfOLSwAZ6zkRpUE8yPfO558,hospital,Kedar Hospital,general_hospital,27.7088753,85.3319106,Durbar Marg,1
ChIJI7V1IQAZ6zkRBiUb-rqsqd8,hospital,कंकेश्वरी मेडीकल हल,medical_center,27.7050593,85.3061128,Durbar Marg|New Road,2
ChIJme28WQAZ6zkRPkJET8zADJM,hospital,त्रिविक्रम फर्मा,medical_center,27.7018859,85.3087319,Durbar Marg|New Road,2
ChIJ5wajlAMZ6zkRfnXUYZIlWYc,mall,Adidas Durbarmarg by Brandhouse,sportswear_store,27.712721,85.317978,Durbar Marg,1
ChIJby54XQEZ6zkR-SFpCI_0MUI,mall,Reebok By Brandhouse,sportswear_store,27.7127509,85.31795919999999,Durbar Marg,1
ChIJK5ZWkgMZ6zkRrtmLC81UmGg,mall,LEVI'S BY BRANDHOUSE,shopping_mall,27.7128012,85.31802599999999,Durbar Marg,1
ChIJR7ZnlQMZ6zkRhiyuxIKrQD0,mall,Mercantile Plaza,shopping_mall,27.712741,85.317534,Durbar Marg,1
ChIJxWZQfSoZ6zkRFmyPDfOWJSM,mall,ALDO SHOES,shopping_mall,27.7129369,85.3176165,Durbar Marg,1
ChIJW0h7_6kZ6zkRfpFduNXzZWM,mall,One Durbar Mall,shopping_mall,27.7130625,85.31768749999999,Durbar Marg,1
ChIJE1Vc0ygZ6zkRFYYu4e1iG2U,mall,Durbar Mall,shopping_mall,27.7122932,85.31746079999999,Durbar Marg,1
ChIJu2IAsXQZ6zkRlUM6Pr_Xnzg,mall,YOYOSO Durbar Marg,store,27.7123359,85.31740099999999,Durbar Marg,1
ChIJi1AH3QMZ6zkRnuLfJ9ltAaI,mall,CAPITOL MALL,shopping_mall,27.7117912,85.3173704,Durbar Marg|New Road,2
ChIJoYm03QMZ6zkRzB1nBwJm-Gw,mall,Shakya Arcade,shopping_mall,27.7116083,85.317341,Durbar Marg|New Road,2
ChIJ5Z5lqJ8Z6zkRydWZ8e-dGkU,mall,Nectar Fashion,shopping_mall,27.7114712,85.31734349999999,Durbar Marg|New Road,2
ChIJNyRoWgEZ6zkRLhr3GcXRpqA,mall,ROOTS FASHION,shopping_mall,27.7106438,85.318044,Durbar Marg|New Road,2
ChIJZRisZgEZ6zkRQ9FSvOAbmkM,mall,Annapurna Arcade,shopping_mall,27.710715,85.31730089999999,Durbar Marg|New Road,2
ChIJs1hsn7wZ6zkRr8anSJ2IAHU,mall,Under Armour Store,shopping_mall,27.7104886,85.3178585,Durbar Marg|New Road,2
ChIJlbUp95cZ6zkRK-4kT8Rk3wM,mall,Times Square Mall,shopping_mall,27.7102906,85.3176498,Durbar Marg|New Road,2
ChIJESzYOx4Z6zkRS1SS_hIbNTI,mall,宇扬国际物流公司 Yuyang International Logistics Company,shopping_mall,27.7102112,85.3182303,Durbar Marg|New Road,2
ChIJyRvcsAYZ6zkRx1rqdrkXTv4,mall,Royal Gems Jewellery (Handicraft),shopping_mall,27.710212,85.31929799999999,Durbar Marg|New Road,2
ChIJx-OV7wgZ6zkRweBzlJqktMo,mall,Barahi Plaza,shopping_mall,27.7134983,85.3150962,Durbar Marg|New Road,2
ChIJ0Ug8tgYZ6zkRXTmIIASH0rs,mall,Bluebird Mart raising mall,shopping_mall,27.7098079,85.31902629999999,Durbar Marg|New Road,2
ChIJeWTnyQYZ6zkR6yB69lgtSPI,mall,Rising Mall,shopping_mall,27.7097442,85.31907020000001,Durbar Marg|New Road,2
ChIJBa_PDQEZ6zkR5RJHpZYWLug,mall,Mayalu Center,shopping_mall,27.7094602,85.3166949,Durbar Marg|New Road,2
ChIJ_9It7AEZ6zkRo0Rgizg62cU,mall,Siddhartha Bhawan,shopping_mall,27.7101247,85.3146596,Durbar Marg|New Road,2
ChIJrS_B5L8Z6zkRNcvlLKZxo0w,mall,Sunglass Store,shopping_mall,27.7089591,85.31532229999999,Durbar Marg|New Road,2
ChIJ3cqQvf0Y6zkRM7vt9N_3CE4,mall,S.Zulfikar,shopping_mall,27.7117338,85.31316749999999,Durbar Marg|New Road,2
ChIJyckgf_0Y6zkRACVGWE0pAfw,mall,Nepal Plaza Thamel,shopping_mall,27.7141695,85.31337719999999,Durbar Marg|New Road,2
ChIJAyNBKtoZ6zkR1hZzlfjTJb8,mall,Fashion Needs,shopping_mall,27.7103145,85.3221634,Durbar Marg,1
ChIJSxLRqEoZ6zkRf1QzxkYm2WY,mall,Nayara Ethnic,shopping_mall,27.7103145,85.3221634,Durbar Marg,1
ChIJBzobn_0Y6zkRoTThEaAqvlk,mall,Discover Himalayan Treks [Pvt]Ltd,travel_agency,27.7134188,85.313125,Durbar Marg|New Road,2
ChIJn865sFMZ6zkRxntsq-LeCaA,mall,Shubhechhya Home,shopping_mall,27.7103145,85.3221634,Durbar Marg,1
ChIJ63HqqeEZ6zkRUYxamObBukE,mall,Testing business 1236,shopping_mall,27.7103145,85.3221634,Durbar Marg,1
ChIJPxMai9gb6zkRvRTQhNrJNPs,mall,Nagarik mart,market,27.7103145,85.3221634,Durbar Marg,1
ChIJHZ4DgkcZ6zkRwF6b4BFHmQQ,mall,M S Dhunga Roda suppliers,shopping_mall,27.7103145,85.3221634,Durbar Marg,1
ChIJNQMduwEZ6zkRS57ayYUl8O4,mall,Bishwojyoti Mall,shopping_mall,27.7088922,85.3153111,Durbar Marg|New Road,2
ChIJRaoWq1MZ6zkRI-RIZMSJ76s,mall,Nepal Cap and Bag House,shopping_mall,27.7101713,85.3136038,Durbar Marg|New Road,2
ChIJlTje9w4Z6zkRlhBgbMzoPQE,mall,Shree Rambadevi Organic Store,shopping_mall,27.7101789,85.31348489999999,Durbar Marg|New Road,2
ChIJ2f6-mP0Y6zkREKJi9PFlsAA,mall,Market Mall,shopping_mall,27.7134709,85.31250039999999,Durbar Marg|New Road,2
ChIJnddgLwAZ6zkRdyYa8St5Guc,mall,M&M Square,shopping_mall,27.7132422,85.3235625,Durbar Marg,1
ChIJjar6wv0Y6zkRdD_pnNNdgOM,mall,Stone House Jewellery Shop,jewelry_store,27.7117815,85.3123418,Durbar Marg|New Road,2
ChIJAQCQ5_0Y6zkRKm_gA9Pbbzk,mall,Jyatha Complex,shopping_mall,27.7115973,85.31236969999999,Durbar Marg|New Road,2
ChIJ824q9ZEZ6zkR5z2mrgoTQis,mall,IT Plaza,shopping_mall,27.7092808,85.3223048,Durbar Marg,1
ChIJ4_sOtisZ6zkRHLlpfanLBW0,mall,MT.everest Electric Scooter,shopping_mall,27.7088015,85.3218655,Durbar Marg,1
ChIJ6b3pGQYZ6zkRqZ_WYFf8FBQ,mall,Sky Teleshop (TV Teleshopping Nepal),shopping_mall,27.7101466,85.3232373,Durbar Marg,1
ChIJI4yYw_0Y6zkRrRXRT1GqNnM,mall,Nepal Trekkers Equipment Service,shopping_mall,27.7119134,85.31205589999999,Durbar Marg|New Road,2
ChIJe-8tbkEZ6zkRL1edPHyYaAc,mall,Shades of paradise,shopping_mall,27.7153402,85.31283409999999,Durbar Marg,1
ChIJFzIyfP4Y6zkRMfRqruGm9ZM,mall,Mountain Guide Trekking Shop,shopping_mall,27.7104895,85.3124768,Durbar Marg|New Road,2
ChIJkx4uc_4Y6zkR8k5pbTZKSbg,mall,G. N. TENT CENTER,shopping_mall,27.7105655,85.3124043,Durbar Marg|New Road,2
ChIJYzhtCQAZ6zkRHLaXEC4UcLg,mall,Yungkuli Store known as Thamel Wholesale,shopping_mall,27.7153568,85.31275529999999,Durbar Marg,1
ChIJyaNQXP0Y6zkROYlMOJ-NPZc,mall,Chhaya Center,shopping_mall,27.7153568,85.31275529999999,Durbar Marg,1
ChIJ7xAwg3cZ6zkRJm4Ey_PLGyA,mall,Himalayan khukuri house,shopping_mall,27.7142627,85.3120706,Durbar Marg,1
ChIJLQJ-PdwZ6zkRNNyzj61dILU,mall,HIMALAYA MARKET GOMA LAXMI,shopping_mall,27.7153843,85.3123573,Durbar Marg,1
ChIJa-PDuF0Z6zkRlA1vuwVb9Ys,mall,DUDUMART,shopping_mall,27.7153902,85.3123293,Durbar Marg,1
ChIJb2eMTT4Z6zkRtWNrY8jDPIA,mall,Happy hemp house,shopping_mall,27.7164538,85.3131758,Durbar Marg,1
ChIJU4eTUBEZ6zkR5-ta1m0uUB4,mall,ECCO NEPAL,shopping_mall,27.7165057,85.31320889999999,Durbar Marg,1
ChIJH3RGQl4Z6zkRSjMMFtA-k6E,mall,Handicraft Village,shopping_mall,27.7124062,85.3114559,Durbar Marg|New Road,2
ChIJW4JjXP4Y6zkRYWKefs5sDsE,mall,New Style Fashion Wear,clothing_store,27.7081704,85.3138006,Durbar Marg|New Road,2
ChIJjxz-6pcZ6zkRF_fazbf1NQw,mall,People's Mart Nepal,shopping_mall,27.7124044,85.311345,Durbar Marg|New Road,2
ChIJHRCX7UoZ6zkRysmh6pcUhoE,mall,Womens skills development organisation handicrafts,shopping_mall,27.7134971,85.3112783,Durbar Marg|New Road,2
ChIJcUpwqv0Y6zkR3Vr5BmDNXjU,mall,New Era Enterprises,shopping_mall,27.7141717,85.311425,Durbar Marg,1
ChIJ1zUMqv0Y6zkRLwbNI_xgF0E,mall,Everest Thanka Shop,shopping_mall,27.7139899,85.3113077,Durbar Marg,1
ChIJfeRVAf0Y6zkRiZNJfHZF5O0,mall,NEPAL HANDLOOM PASHMINA TRADES,shopping_mall,27.7142488,85.3113422,Durbar Marg,1
ChIJxQr0AP0Y6zkRG1-66Hc5Ws4,mall,Fair circle (Woven/women's skills development organisation),shopping_mall,27.713734,85.311202,Durbar Marg,1
ChIJ6fkwEgUZ6zkREJUbGgwWBDw,mall,Saba Handicraft,shopping_mall,27.7131326,85.3110485,Durbar Marg|New Road,2
ChIJbYuerf0Y6zkRQXExvAIYBfI,mall,Thamel Craft and Trade,shopping_mall,27.7133967,85.31101609999999,Durbar Marg,1
ChIJ0ftQjAAZ6zkRKuDE_YJeln8,mall,Laxmi Polyester Plate Makers,shopping_mall,27.7064597,85.31678959999999,Durbar Marg|New Road,2
ChIJfd_D3b4Z6zkRffhS8na5w7k,mall,DNSC,shopping_mall,27.707593,85.3137442,Durbar Marg|New Road,2
ChIJNcRYXQAZ6zkR7TJqJ3R1BkY,mall,collection zone emporium,shopping_mall,27.7080498,85.3130781,Durbar Marg|New Road,2
ChIJF3lPvnsZ6zkRatWaEGxAFwg,mall,SARAAWATI PUJA PASAL,shopping_mall,27.7101929,85.32456669999999,Durbar Marg,1
ChIJLx60lAcZ6zkRFBUt1r3HEoY,mall,Socheko,shopping_mall,27.7097372,85.3243322,Durbar Marg,1
ChIJczBkIv0Y6zkRtu7n7rBkCKU,mall,krembo EVEREST OUTDOOR TREKKING STORE,shopping_mall,27.7154233,85.3115149,Durbar Marg,1
ChIJ6yCT51EZ6zkRVO_iEsThFrg,mall,Kalapatthar Stone Carving,shopping_mall,27.7155962,85.3115456,Durbar Marg,1
ChIJBUgTIv0Y6zkRBUkXgUuiLUI,mall,Umico Garment Industries Pvt. Ltd.,clothing_store,27.7154257,85.3114071,Durbar Marg,1
ChIJ-djKL_0Y6zkRq697bfKdF18,mall,"Road House Audio, Video Shop",shopping_mall,27.7155652,85.31136,Durbar Marg,1
ChIJOxrXOwAZ6zkRshynW4Wgs90,mall,Mountain Gear,shopping_mall,27.7164266,85.311885,Durbar Marg,1
ChIJt7hYWf4Y6zkRxq8X2ALZpsc,mall,Dono mano online store,shopping_mall,27.709353,85.3114294,Durbar Marg,1
ChIJyRYZOPwY6zkR2NP6PaHIWK8,mall,THE MOUNTAIN SPORTS,store,27.7126087,85.31043,Durbar Marg|New Road,2
ChIJ49CTSE8Z6zkR-qPsrfGGTCk,mall,VIVI Kathmandu,bar,27.7151459,85.31097849999999,Durbar Marg,1
ChIJr8s2JwAZ6zkRWtbTUGTGSns,mall,Bhotahity Bags & Suitcases,shopping_mall,27.7070497,85.3137406,Durbar Marg|New Road,2
ChIJ1STK66UZ6zkRZk7K1maw4Mg,mall,Banton wears nepal,shopping_mall,27.7090126,85.3115736,Durbar Marg,1
ChIJZ_W24fwY6zkRi4qKsLVr_Y8,mall,Himalayan Lifestyle Shop,shopping_mall,27.7151482,85.3109534,Durbar Marg,1
ChIJgUEuOPwY6zkRwBAt-oQ-jUs,mall,Megha International,shopping_mall,27.7121811,85.31038,Durbar Marg|New Road,2
ChIJlzqP-PwY6zkRoU9SSVjxZCE,mall,People servicing hand handicraft,shopping_mall,27.7140227,85.31052299999999,Durbar Marg,1
ChIJ95WUb08Z6zkRAEN3GDnKWOQ,mall,Winsome Handicraft,shopping_mall,27.712951500000003,85.31036189999999,Durbar Marg|New Road,2
ChIJjWt8ZYUZ6zkRG1YseOpqBxw,mall,Sajha Bazar Bhawan,shopping_mall,27.7072368,85.3133191,Durbar Marg|New Road,2
ChIJB5GNBIoZ6zkRt4-0uqdx7Aw,mall,Change Fashion,shopping_mall,27.7098063,85.310934,Durbar Marg,1
ChIJTdT0if4Y6zkRFIy7fre0nL0,mall,Mandala Fashion Collection,shopping_mall,27.7098062,85.3109338,Durbar Marg,1
ChIJ3YVFjpUZ6zkRt6tOSSkgtXM,mall,1001 Night Gems,shopping_mall,27.7137869,85.3103666,Durbar Marg|New Road,2
ChIJWdvpxwAb6zkRuyCqOIfhVhs,mall,Classy Wear Store,shopping_mall,27.7088593,85.311492,Durbar Marg,1
ChIJJa-hKP0Y6zkRpd3iywfQiQw,mall,ACE express Travel services ltd.,shopping_mall,27.7160984,85.31125250000001,Durbar Marg,1
ChIJKRUu0_0Y6zkRD3zFWgmUZHA,mall,Oxford Craft Collection & Exporter Wholesaler,shopping_mall,27.7135358,85.31024599999999,Durbar Marg|New Road,2
ChIJ6w4zD-4Z6zkRVeO6rj2bfeo,mall,Variety Stationery,shopping_mall,27.706843000000003,85.313648,Durbar Marg|New Road,2
ChIJ_23lNtoZ6zkRX7ccSvtCVlQ,mall,Ganesh Man Singh Complex,shopping_mall,27.7134042,85.3102009,Durbar Marg|New Road,2
ChIJP39QYgAZ6zkRt8Qp1syjCb4,mall,JP COMPLEX,shopping_mall,27.7126823,85.31011389999999,Durbar Marg|New Road,2
ChIJ-e0H8fwY6zkRgBFdMygXhWo,mall,Summit Trading Store,clothing_store,27.713622,85.3101609,Durbar Marg|New Road,2
ChIJm7QnXeIZ6zkRov1C6xfU6qc,mall,Buddhist Collection,shopping_mall,27.7101962,85.3105343,Durbar Marg|New Road,2
ChIJcfWpltEZ6zkRxE2VTsjgw2Q,mall,All in one shopping,shopping_mall,27.717229,85.3239428,Durbar Marg,1
ChIJq6qqqhoZ6zkR0G4LPLqtVZ4,mall,Jagdamba Foods,shopping_mall,27.717229,85.3239428,Durbar Marg,1
ChIJk1mnMv8Z6zkRo4byli_RUQ8,mall,ONE-CLICK SHOPPING,shopping_mall,27.7172479,85.3239473,Durbar Marg,1
ChIJAYjt4rgZ6zkRmw70Dr5L_8g,mall,GRS Online Shop,shopping_mall,27.7172479,85.3239473,Durbar Marg,1
ChIJHSn5Nb8Z6zkRrzp_Iyv1nI0,mall,Marketingprism,shopping_mall,27.7172479,85.3239473,Durbar Marg,1
ChIJ0QBR5vwY6zkRaReEZnx89PI,mall,Natural Fiber Showroom,shopping_mall,27.7150774,85.3105078,Durbar Marg,1
ChIJjaQt8fwY6zkRolF_6Ui68Fk,mall,Bigyan Traders,shopping_mall,27.7141506,85.3101921,Durbar Marg|New Road,2
ChIJ70BBf-wZ6zkRKBtDaKS2XkI,mall,"The Corner, Thamel",shopping_mall,27.7149577,85.3103932,Durbar Marg,1
ChIJTXk_RYAZ6zkROsSQgyXrzFY,mall,K.G.N Trekking Gears,shopping_mall,27.7120672,85.3098337,Durbar Marg|New Road,2
ChIJx-uYwvwY6zkRlKZCiGvBldo,mall,Sher Bhawan,shopping_mall,27.715224700000004,85.310312,Durbar Marg,1
ChIJTYRqqQAZ6zkRe7FqBW4Vn20,mall,"Fashion Fit Collection City Square,",shopping_mall,27.7053163,85.31880420000002,Durbar Marg|New Road,2
ChIJpa-2cx0Z6zkRLWx-uqlxbBg,mall,JN Pashmina,discount_store,27.719363,85.31473299999999,Durbar Marg,1
ChIJb77Y5f8Y6zkRJ31oh16hKqU,mall,Nirajan Underwear Store,clothing_store,27.706681,85.31309,Durbar Marg|New Road,2
ChIJkQOe6QcZ6zkR04j1V-F95Mw,mall,Star Mall,shopping_mall,27.7068554,85.32316390000001,Durbar Marg,1
ChIJ_55E_qkZ6zkR3vnvN1igcvI,mall,Intime Store,shopping_mall,27.7052418,85.31905809999999,Durbar Marg|New Road,2
ChIJ3djtLEQZ6zkR5_lVcEQFDkE,mall,Mobile Bazar,shopping_mall,27.7065732,85.3230078,Durbar Marg,1
ChIJiaRtBvwY6zkRpRcBKRsw2yM,mall,Siddhartha Collection,shopping_mall,27.7118197,85.3095116,Durbar Marg|New Road,2
ChIJjQvkIagZ6zkRE_QEcg80H0A,mall,TAMRAKAR HOUSE,shopping_mall,27.7090793,85.3104537,Durbar Marg|New Road,2
ChIJ-6jDxvwY6zkR7oz4MJHA5aY,mall,Kathmandu Thamel Nepal,shopping_mall,27.7157195,85.3100158,Durbar Marg,1
ChIJaxXqxvwY6zkRmzyte2wo7jo,mall,Natural tea and coffee house,shopping_mall,27.715723500000003,85.309966,Durbar Marg,1
ChIJFUtcuPwY6zkREvF_LVXzuyg,mall,Nupur Art Gallery Center Pvt. Ltd.,shopping_mall,27.7157303,85.30995050000001,Durbar Marg,1
ChIJO6viP8IZ6zkR6cAnCK_kwxc,mall,Sajilokart,shopping_mall,27.7052539,85.3208109,Durbar Marg|New Road,2
ChIJO7amS5EZ6zkRFsWHeAFg3ps,mall,koseli online store,shopping_mall,27.7053236,85.3210606,Durbar Marg|New Road,2
ChIJg7ppbX8Z6zkR69ZdhBVfhX4,mall,Shahid store,shopping_mall,27.7069471,85.3118442,Durbar Marg|New Road,2
ChIJ94jRZY4Z6zkRuRH9aJGQSmg,mall,Gurkha Pooja Pasal,shopping_mall,27.7073598,85.3112915,Durbar Marg|New Road,2
ChIJVVUVufwY6zkRsF8Ddj2HZVU,mall,Outdoor Clothing and Trekking Gear Shop Nepal,home_goods_store,27.7161334,85.3098555,Durbar Marg,1
ChIJB_Qb-KcZ6zkRTWULEKOGMAk,mall,NEPTRENDS ONLINE STORE,shopping_mall,27.7190133,85.32358699999999,Durbar Marg,1
ChIJBR42P7QZ6zkRFFVRVAioJL4,mall,Chhetrapati Mall,shopping_mall,27.7128873,85.3088113,Durbar Marg|New Road,2
ChIJOdvnZYYZ6zkRRgX2cBmf2nk,mall,Wastosi Trading Concern,shopping_mall,27.7169409,85.3102006,Durbar Marg,1
ChIJy-Q-HgkZ6zkR4Q2vvlTIS1Q,mall,Grabonnepal,shopping_mall,27.7096176,85.3265574,Durbar Marg,1
ChIJo44_S2wZ6zkR7snmtDvLHe0,mall,Bg white house,shopping_mall,27.7044557,85.31895709999999,Durbar Marg|New Road,2
ChIJ1VPO2PQZ6zkRphpkhDCle2Y,mall,Unique Sunglasses,shopping_mall,27.719712,85.32275399999999,Durbar Marg,1
ChIJ-zfFdPwY6zkRE7NB0hOX8Xg,mall,S.K. Handicraft,shopping_mall,27.7125317,85.30861329999999,Durbar Marg|New Road,2
ChIJ6UnVXSYZ6zkRiEnCYDPmb80,mall,KTM TATTOO SUPPLY,shopping_mall,27.7154748,85.3091604,Durbar Marg,1
ChIJDefRDAAZ6zkR_9t_zZayUsg,mall,Chauhan kirana pasal,shopping_mall,27.7201627,85.314009,Durbar Marg,1
ChIJmRyMHagZ6zkR7mn_aS7JDiw,mall,Gyan Shree Mobile,shopping_mall,27.7055291,85.3230808,Durbar Marg,1
ChIJwYY_-yUZ6zkR4wiPsM6q0EM,mall,Kathmandu bazar,shopping_mall,27.7081929,85.3098828,Durbar Marg|New Road,2
ChIJKQilRKoZ6zkRq8UZG2MkcPI,mall,(nepali_kicks),shopping_mall,27.7041538,85.31793929999999,Durbar Marg|New Road,2
ChIJ89cjP4UZ6zkRBobPIvUzbNc,mall,rb magar,shopping_mall,27.7042474,85.31637789999999,Durbar Marg|New Road,2
ChIJj-WazrsZ6zkRz46d3oKfGoY,mall,Popular Online Shopping PVT. LTD.,shopping_mall,27.7082093,85.30965959999999,Durbar Marg|New Road,2
ChIJy_cMo6EZ6zkRm0BrJwjXqqU,mall,Marcus 169 Shop,shopping_mall,27.7056537,85.323925,Durbar Marg,1
ChIJ67duKwAZ6zkRqAq6D2MP9sY,mall,Prestige Time Nepal,shopping_mall,27.707579400000004,85.3099017,Durbar Marg|New Road,2
ChIJbUz9EbUZ6zkRuczokxlls7E,mall,Store,shopping_mall,27.7067398,85.3105463,Durbar Marg|New Road,2
ChIJj5wUQQAZ6zkRKKNBuHQklD0,mall,Kumari Mart,shopping_mall,27.7048995,85.3228571,Durbar Marg,1
ChIJEdJRYA4Z6zkRQx7W20YFt2w,mall,Radha Krishna Complex,shopping_mall,27.7094687,85.3274177,Durbar Marg,1
ChIJG0fyhOsZ6zkRPDyjJp6aPW8,mall,Get in Nepal,shopping_mall,27.7051593,85.3123772,Durbar Marg|New Road,2
ChIJt_UCZgAZ6zkRYGtor2IpwaE,mall,Taleju arcade,shopping_mall,27.7050332,85.3124603,Durbar Marg,1
ChIJlQ6fOpoZ6zkRCMNm0NkyxPI,mall,Vyva,shopping_mall,27.7214885,85.32003519999999,Durbar Marg,1
ChIJYXmTCwkZ6zkRANzknWkNUsA,mall,Aakriti Plaza,shopping_mall,27.7088504,85.3275238,Durbar Marg,1
ChIJJYRVV8UZ6zkRi4i9EmD1cUA,mall,Sab thok bazar,shopping_mall,27.7118814,85.3075298,Durbar Marg|New Road,2
ChIJz2UjwQAZ6zkRNTg0N1DnV4M,mall,SRK FANCY SUPPLIER,shopping_mall,27.7046598,85.31254489999999,Durbar Marg,1
ChIJc9_4UFQZ6zkRGxmkx6DwAVg,mall,Thik size pant,shopping_mall,27.7050498,85.3117482,Durbar Marg,1
ChIJsUM4P5YZ6zkRbDokMO1t20Q,mall,Yoho Nepal Hospitality Pvt. Ltd,shopping_mall,27.7217563,85.3204993,Durbar Marg,1
ChIJka5yQKgZ6zkRkNgFy7TxlcI,mall,New Republic Kitchen & Solar Home,shopping_mall,27.7039968,85.32246359999999,Durbar Marg,1
ChIJp3XlZ1UY6zkRBG-E7Ic3LGo,mall,Chayaswoeistore,shopping_mall,27.7044576,85.31227919999999,Durbar Marg|New Road,2
ChIJMYsdT8gZ6zkRGhQ1VLz8ZXA,mall,Glamorous fashion2066,shopping_mall,27.7114339,85.3287493,Durbar Marg,1
ChIJLf1Fb-MY6zkRGb0hLHGQr2c,mall,VS COMPLEX,shopping_mall,27.7185758,85.3093069,Durbar Marg,1
ChIJE4A-fVwZ6zkR4-7xEMGRXb0,mall,Poddar fancy store,shopping_mall,27.7043152,85.31217199999999,Durbar Marg|New Road,2
ChIJ6UWuhN8Z6zkRAIw3ndrobO0,mall,Rasmila dairy shop,shopping_mall,27.7174006,85.3276606,Durbar Marg,1
ChIJaS-FptkZ6zkRkuZSqfcDT8E,mall,P.P.S Fancy And Cosmetic Pvt. Ltd.,shopping_mall,27.7203654,85.3248594,Durbar Marg,1
ChIJNXXRcIQZ6zkRjXDcs0mwrZg,mall,Like Nepal - Camp's Nepal - Amazing Products - Like Store - Home Gadgets Camping Travel Gift Powered by Like.com.np,,27.7217003,85.31305569999999,Durbar Marg,1
ChIJ25gq3wgZ6zkRoOABt1iKfp4,mall,Puja Impex,shopping_mall,27.7032231,85.3226303,Durbar Marg,1
ChIJxe4UFdoZ6zkR1pQCmrKHUy4,mall,Tripurasundari gold shop,shopping_mall,27.7083818,85.3073974,Durbar Marg|New Road,2
ChIJPy0i1xsZ6zkRCeB7q_BoA38,mall,BLUE MOON SHOPPING CENTER,shopping_mall,27.7226689,85.3208564,Durbar Marg,1
ChIJBSFrWb0Z6zkRXycqzp7hSBY,mall,Nail Art Gallery,shopping_mall,27.7056596,85.30924809999999,Durbar Marg|New Road,2
ChIJJwOyclUY6zkRjliNJvXi_Q8,mall,बिरा कम्प्लेक्स,wholesaler,27.7037999,85.31173489999999,Durbar Marg|New Road,2
ChIJ____W6gZ6zkRqGIfxRmuENA,mall,Silky Ribbons Enterprises,shopping_mall,27.7029035,85.32233579999999,Durbar Marg|New Road,2
ChIJFc9N068Z6zkRGBQpOS3IISE,mall,Singh Arcade,shopping_mall,27.7061816,85.3085076,Durbar Marg|New Road,2
ChIJv9gGCDkZ6zkRRpx5mpqRSkw,mall,SabKura Marketplace,shopping_mall,27.7032631,85.3120059,Durbar Marg|New Road,2
ChIJQ0zg-5YZ6zkR5AtUGQllz-Q,mall,Jeevan Rekha Shopping Centre,shopping_mall,27.7191726,85.30836599999999,Durbar Marg,1
ChIJcxe1SQAZ6zkRQpKV8_g909M,mall,Amrit Imports,shopping_mall,27.7119023,85.3057872,Durbar Marg|New Road,2
ChIJfekOe6cZ6zkRldU78dAyBCg,mall,Timeless Trend Pvt. Ltd.,shopping_mall,27.7052909,85.32702379999999,Durbar Marg,1
ChIJzY54d-MZ6zkRd1rsKE3_tcs,mall,Kaji Bhawan,shopping_mall,27.706512,85.3077687,Durbar Marg|New Road,2
ChIJScrEDVUY6zkRfr4OW9DKMC4,mall,Tuladhar Plaza,shopping_mall,27.7032961,85.3115686,Durbar Marg|New Road,2
ChIJScrEDVUY6zkRALvKatu3z20,mall,Liquor Nepal,shopping_mall,27.7032961,85.3115686,Durbar Marg|New Road,2
ChIJwY90bc4Z6zkR-5BGcDTAUBY,mall,Gworkhu imadol,shopping_mall,27.7032961,85.3115686,Durbar Marg|New Road,2
ChIJbQpsdZAZ6zkRNMnElCwhWKU,mall,seasonals,shopping_mall,27.7032974,85.3115596,Durbar Marg|New Road,2
ChIJfyMmphIZ6zkRK0uZp_KN68s,mall,Salam Nepal,shopping_mall,27.7032974,85.3115596,Durbar Marg|New Road,2
ChIJ9Y5U55gZ6zkRTIdmaWePNI8,mall,Fit imports,shopping_mall,27.7032973,85.3115596,Durbar Marg|New Road,2
ChIJW0WkYtsZ6zkR2jsJvXLvV1c,mall,GB Store,shopping_mall,27.7122326,85.3056569,Durbar Marg|New Road,2
ChIJqRoSMEUZ6zkRMmHmoJA2dwI,mall,Light&Shine Online Sopping Store,shopping_mall,27.7025908,85.31300159999999,Durbar Marg|New Road,2
ChIJ3xyONuEZ6zkR-mhIS4z01Nk,mall,Shree Shyam Arcade,shopping_mall,27.7052066,85.3088219,Durbar Marg|New Road,2
ChIJv23JV_8Y6zkRFtGqLFcgnp8,mall,pooja enterprises,shopping_mall,27.7050716,85.3088806,Durbar Marg|New Road,2
ChIJDeJh6dgZ6zkR219Ia_kkb-U,mall,Modern Computer Pvt.Ltd.,shopping_mall,27.702986100000004,85.3118598,Durbar Marg|New Road,2
ChIJ68v9JlUY6zkR8GWozlZa270,mall,Vape Deals Nepal,store,27.7025428,85.3128266,Durbar Marg|New Road,2
ChIJNYRCx_gY6zkRp3bviR9ycXo,mall,The BaGaB Collection,shopping_mall,27.7064725,85.3075575,Durbar Marg|New Road,2
